,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KC,KI,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD,XY
1165,44.0,5.0,第4节,第4节,11.5,0.87,-11.5,0.87,179.5,0.77,179.5,1.0,179.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,1:2,1.0,9.0,9.0,24.0,15.0,7.0,13.0,3.0,4.0,2.0,4.0,70.0,86.7,70.0,81.0,1.0,#679FEA,1,6.0,GD,6.0,0,,21078.0,,0.0,0.0,
1166,44.0,5.0,第4节,第4节,11.5,0.87,-11.5,0.87,179.5,0.77,179.5,1.0,179.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,1:2,1.0,9.0,9.0,24.0,15.0,7.0,13.0,3.0,4.0,2.0,4.0,70.0,86.7,70.0,81.0,0.0,#679FEA,1,6.0,GD,6.0,0,,21078.0,,0.0,0.0,
1167,44.0,5.0,第4节,第4节,11.5,0.87,-11.5,0.87,179.5,0.77,179.5,1.0,179.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,1:2,1.0,9.0,9.0,24.0,15.0,7.0,13.0,3.0,4.0,2.0,4.0,70.0,86.7,70.0,81.0,0.0,#679FEA,1,6.0,GD,6.0,0,,21078.0,,0.0,0.0,
1168,44.0,5.0,第4节,第4节,11.5,0.87,-11.5,0.87,179.5,0.77,179.5,1.0,179.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,1:2,1.0,9.0,9.0,24.0,15.0,7.0,13.0,3.0,4.0,2.0,4.0,70.0,86.7,70.0,81.0,0.0,#679FEA,1,6.0,GD,6.0,0,,21078.0,,0.0,0.0,
1169,44.0,5.0,第4节,第4节,11.5,0.87,-11.5,0.87,179.5,0.77,179.5,1.0,179.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,1:2,1.0,9.0,9.0,24.0,15.0,7.0,13.0,3.0,4.0,2.0,4.0,70.0,86.7,70.0,81.0,0.0,#679FEA,1,6.0,GD,6.0,0,,21078.0,,0.0,0.0,
1170,44.0,5.0,第4节,第4节,11.5,0.87,-11.5,0.87,179.5,0.77,179.5,1.0,179.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,1:2,1.0,9.0,9.0,24.0,15.0,7.0,13.0,3.0,4.0,2.0,4.0,70.0,86.7,70.0,81.0,0.0,#679FEA,1,6.0,GD,6.0,0,,21078.0,,0.0,0.0,
1171,44.0,5.0,第4节,第4节,11.5,0.87,-11.5,0.87,179.5,0.77,179.5,1.0,179.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,1:2,1.0,9.0,9.0,24.0,15.0,7.0,13.0,3.0,4.0,2.0,4.0,70.0,81.2,70.0,81.0,0.0,#679FEA,1,6.0,GD,6.0,0,,21080.0,,0.0,0.0,"0.80,0.50"
1172,44.0,5.0,第4节,第4节,11.5,0.8,-12.5,0.95,179.5,0.77,179.5,1.0,-12.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,2:2,1.0,9.0,9.0,24.0,15.0,7.0,13.0,3.0,4.0,2.0,4.0,70.0,81.2,70.0,81.0,0.0,#679FEA,1,6.0,GD,6.0,0,,21078.0,,0.0,0.0,"0.80,0.50"
1173,44.0,5.0,第4节,第4节,12.5,0.8,-12.5,0.95,179.5,0.77,178.5,0.95,12.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,2:2,1.0,9.0,9.0,24.0,15.0,7.0,13.0,3.0,4.0,2.0,4.0,70.0,81.2,70.0,81.0,0.0,#679FEA,1,6.0,GD,6.0,0,,21078.0,,0.0,0.0,"0.80,0.50"
1174,44.0,5.0,第4节,第4节,12.5,0.8,-12.5,0.95,178.5,0.8,178.5,0.95,178.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,2:2,1.0,9.0,9.0,24.0,15.0,7.0,13.0,3.0,4.0,2.0,4.0,70.0,81.2,70.0,81.0,0.0,#679FEA,1,6.0,GD,6.0,0,,21078.0,,0.0,0.0,"0.80,0.50"
1175,44.0,5.0,第4节,第4节,12.5,0.8,-12.5,0.77,178.5,0.8,178.5,0.95,178.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,2:2,1.0,9.0,9.0,24.0,15.0,7.0,13.0,3.0,4.0,2.0,4.0,70.0,81.2,70.0,81.0,0.0,#679FEA,1,6.0,GD,6.0,0,,21078.0,,0.0,0.0,"0.80,0.50"
1176,44.0,5.0,第4节,第4节,12.5,1.0,-11.5,0.77,178.5,0.8,178.5,0.95,-11.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,2:2,1.0,9.0,9.0,24.0,15.0,7.0,13.0,3.0,4.0,2.0,4.0,70.0,81.2,70.0,81.0,0.0,#679FEA,1,6.0,GD,6.0,0,,21078.0,,0.0,0.0,"0.80,0.50"
1177,44.0,5.0,第4节,第4节,11.5,1.0,-11.5,0.77,178.5,0.87,178.5,0.87,11.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,2:2,1.0,9.0,9.0,24.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,70.0,71.0,0.0,#679FEA,1,6.0,GD,6.0,0,,21079.0,,0.0,0.0,"0.80,0.50"
1178,44.0,5.0,第4节,第4节,11.5,1.0,-11.5,0.77,178.5,0.87,178.5,0.87,11.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,24.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,71.0,81.0,0.0,#679FEA,1,6.0,GD,6.0,0,,11077.0,,0.0,0.0,
1179,44.0,5.0,第4节,第4节,11.5,1.0,-11.5,0.77,178.5,0.87,178.5,0.87,11.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,24.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,71.0,81.0,1.0,#679FEA,1,6.0,GD,6.0,0,,11077.0,,0.0,0.0,
1180,44.0,5.0,第4节,第4节,11.5,1.0,-11.5,0.77,178.5,0.87,178.5,0.87,11.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,24.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,71.0,81.0,1.0,#679FEA,1,6.0,GD,6.0,0,,11077.0,,0.0,0.0,
1181,44.0,5.0,第4节,第4节,11.5,1.0,-11.5,0.77,178.5,0.87,178.5,0.87,11.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,24.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,71.0,81.0,1.0,#679FEA,1,6.0,GD,6.0,0,,11077.0,,0.0,0.0,
1182,44.0,5.0,第4节,第4节,11.5,1.0,-11.5,0.77,178.5,0.87,178.5,0.87,11.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,24.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,71.0,81.0,1.0,#679FEA,1,6.0,GD,6.0,0,,11077.0,,0.0,0.0,
1183,44.0,5.0,第4节,第4节,11.5,1.0,-11.5,0.77,178.5,0.87,178.5,0.87,11.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,24.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,71.0,81.0,1.0,#679FEA,1,6.0,GD,6.0,0,,11077.0,,0.0,0.0,
1184,44.0,5.0,第4节,第4节,11.5,1.0,-11.5,0.77,178.5,0.87,178.5,0.87,11.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,24.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,71.0,81.0,1.0,#679FEA,1,6.0,GD,6.0,0,,11077.0,,0.0,0.0,
1185,44.0,5.0,第4节,第4节,11.5,1.0,-11.5,0.77,178.5,0.87,178.5,0.87,11.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,24.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,71.0,81.0,0.0,#679FEA,1,6.0,GD,6.0,0,,11077.0,,0.0,0.0,
1186,44.0,5.0,第4节,第4节,11.5,1.0,-11.5,0.77,178.5,0.87,178.5,0.87,11.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,24.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,71.0,81.0,0.0,#679FEA,1,6.0,GD,6.0,0,,11077.0,,0.0,0.0,
1187,44.0,5.0,第4节,第4节,11.5,1.0,-11.5,0.77,178.5,0.87,178.5,0.87,11.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,24.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,71.0,81.0,0.0,#679FEA,1,6.0,GD,6.0,0,,11077.0,,0.0,0.0,
1188,44.0,5.0,第4节,第4节,11.5,1.0,-11.5,0.77,178.5,0.87,178.5,0.87,11.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,24.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,71.0,81.0,0.0,#679FEA,1,6.0,GD,6.0,0,,11077.0,,0.0,0.0,
1189,44.0,5.0,第4节,第4节,11.5,1.0,-11.5,0.77,178.5,0.87,178.5,0.87,11.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,24.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,71.0,81.0,0.0,#679FEA,1,6.0,GD,6.0,0,,11077.0,,0.0,0.0,
1190,44.0,5.0,第4节,第4节,11.5,0.91,-12.5,0.83,178.5,0.87,178.5,0.87,-12.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,24.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,71.0,81.0,0.0,#679FEA,1,6.0,GD,6.0,0,,11077.0,,0.0,0.0,
1191,44.0,5.0,第4节,第4节,12.5,0.91,-12.5,0.83,178.5,0.87,179.5,0.91,12.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,24.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,71.0,81.0,0.0,#679FEA,1,6.0,GD,6.0,0,,11077.0,,0.0,0.0,
1192,44.0,5.0,第4节,第4节,12.5,0.91,-12.5,0.83,179.5,0.83,179.5,0.91,179.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,24.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,71.0,81.0,0.0,#679FEA,1,6.0,GD,6.0,0,,11077.0,,0.0,0.0,
1193,44.0,5.0,第4节,第4节,12.5,0.91,-12.5,0.83,179.5,0.83,179.5,0.91,179.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,25.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,83.0,81.0,0.0,#679FEA,1,6.0,GD,6.0,0,,11074.0,,0.0,0.0,"0.84,0.60"
1194,44.0,5.0,第4节,第4节,12.5,0.91,-12.5,0.83,179.5,0.83,179.5,0.91,179.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,25.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,71.0,83.0,0.0,#679FEA,1,5.0,GD,49.0,0,,21077.0,,0.0,0.0,
1195,44.0,5.0,第4节,第4节,12.5,0.91,-12.5,0.83,179.5,0.83,179.5,0.91,179.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,25.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,71.0,83.0,0.0,#679FEA,1,5.0,GD,49.0,0,,21095.0,,0.0,0.0,"0.16,0.40"
1196,44.0,5.0,第4节,第4节,12.5,0.91,-12.5,0.83,179.5,0.83,179.5,0.91,179.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,25.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,71.0,83.0,0.0,#679FEA,1,5.0,GD,26.0,0,,11077.0,,0.0,0.0,
1197,44.0,5.0,第4节,第4节,12.5,0.91,-13.5,0.83,179.5,0.83,179.5,0.91,-13.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,25.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,71.0,83.0,0.0,#679FEA,1,5.0,GD,26.0,0,,11077.0,,0.0,0.0,
1198,44.0,5.0,第4节,第4节,13.5,0.91,-13.5,0.83,179.5,0.83,179.5,0.91,13.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,25.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,71.0,83.0,0.0,#679FEA,1,5.0,GD,15.0,0,,11077.0,,0.0,0.0,
1199,44.0,5.0,第4节,第4节,13.5,0.91,-12.5,0.83,179.5,0.83,179.5,0.91,-12.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,25.0,15.0,7.0,14.0,3.0,4.0,2.0,4.0,70.0,82.4,71.0,83.0,0.0,#679FEA,1,5.0,GD,15.0,0,,21077.0,,0.0,0.0,
1200,44.0,5.0,第4节,第4节,12.5,0.91,-12.5,0.83,179.5,0.83,179.5,0.91,12.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,71.0,83.0,0.0,#679FEA,1,5.0,GD,15.0,0,,21081.0,,0.0,0.0,
1201,44.0,5.0,第4节,第4节,12.5,0.91,-13.5,0.83,179.5,0.83,179.5,0.91,-13.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,71.0,83.0,0.0,#679FEA,1,5.0,GD,15.0,0,,21081.0,,0.0,0.0,
1202,44.0,5.0,第4节,第4节,13.5,0.91,-13.5,0.83,179.5,0.83,179.5,0.91,13.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,71.0,83.0,0.0,#679FEA,1,5.0,GD,4.0,0,,21081.0,,0.0,0.0,
1203,44.0,5.0,第4节,第4节,13.5,0.91,-13.5,0.83,179.5,0.83,179.5,0.91,13.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,71.0,83.0,0.0,#679FEA,1,5.0,GD,4.0,0,,21095.0,,0.0,0.0,"0.20,0.37"
1204,44.0,5.0,第4节,第4节,13.5,0.91,-13.5,0.83,179.5,0.83,179.5,0.91,13.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,9.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,86.0,83.0,0.0,#679FEA,1,5.0,GD,4.0,0,,11077.0,,0.0,0.0,
1205,44.0,5.0,第4节,第4节,13.5,0.91,-13.5,0.83,179.5,0.83,179.5,0.91,13.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,10.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,86.0,83.0,0.0,#679FEA,1,5.0,GD,4.0,0,,11075.0,,0.0,0.0,"0.68,0.27"
1206,44.0,5.0,第4节,第4节,13.5,0.91,-13.5,0.83,179.5,0.83,179.5,0.91,13.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,10.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,71.0,86.0,0.0,#679FEA,1,5.0,GD,4.0,0,,21077.0,,0.0,0.0,
1207,44.0,5.0,第4节,第4节,13.5,0.91,-13.5,0.83,179.5,0.83,179.5,0.91,13.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,10.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,71.0,86.0,0.0,#679FEA,1,4.0,GD,55.0,0,,21077.0,,0.0,0.0,
1208,44.0,5.0,第4节,第4节,13.5,0.87,-15.5,0.87,179.5,0.83,179.5,0.91,-15.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,10.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,71.0,86.0,0.0,#679FEA,1,4.0,GD,55.0,0,,21077.0,,0.0,0.0,
1209,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,179.5,0.83,179.5,0.91,15.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,10.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,71.0,86.0,0.0,#679FEA,1,4.0,GD,52.0,0,,21077.0,,0.0,0.0,
1210,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,179.5,0.83,179.5,0.91,15.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,10.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,71.0,86.0,0.0,#679FEA,1,4.0,GD,52.0,0,,21094.0,,0.0,0.0,"0.27,0.16"
1211,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,179.5,0.83,179.5,0.91,15.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,10.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,71.0,86.0,0.0,#679FEA,1,4.0,GD,27.0,0,,11077.0,,0.0,0.0,
1212,44.0,5.0,第4节,第4节,15.5,0.87,-16.5,0.87,179.5,0.83,179.5,0.91,-16.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,10.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,71.0,86.0,0.0,#679FEA,1,4.0,GD,27.0,0,,11077.0,,0.0,0.0,
1213,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.87,179.5,0.83,179.5,0.91,16.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,10.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,71.0,86.0,0.0,#679FEA,1,4.0,GD,25.0,0,,21077.0,,0.0,0.0,
1214,44.0,5.0,第4节,第4节,16.5,0.87,-15.5,0.87,179.5,0.83,179.5,0.91,-15.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,10.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,71.0,86.0,0.0,#679FEA,1,4.0,GD,25.0,0,,21077.0,,0.0,0.0,
1215,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,179.5,0.83,179.5,0.91,15.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,10.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,71.0,86.0,0.0,#679FEA,1,4.0,GD,22.0,0,,21077.0,,0.0,0.0,
1216,44.0,5.0,第4节,第4节,15.5,0.87,-16.5,0.87,179.5,0.83,179.5,0.91,-16.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,10.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,71.0,86.0,0.0,#679FEA,1,4.0,GD,22.0,0,,11077.0,,0.0,0.0,
1217,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.87,179.5,0.83,179.5,0.91,16.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,10.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,71.0,86.0,1.0,#679FEA,1,4.0,GD,22.0,0,,11077.0,,0.0,0.0,
1218,44.0,5.0,第4节,第4节,16.5,0.87,-16.5,0.87,179.5,0.83,179.5,0.91,16.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,10.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,71.0,86.0,1.0,#679FEA,1,4.0,GD,14.0,0,,21077.0,,0.0,0.0,
1219,44.0,5.0,第4节,第4节,16.5,0.87,-15.5,0.87,179.5,0.83,179.5,0.91,-15.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,10.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,71.0,86.0,1.0,#679FEA,1,4.0,GD,14.0,0,,21077.0,,0.0,0.0,
1220,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,179.5,0.83,179.5,0.91,15.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,10.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,71.0,86.0,0.0,#679FEA,1,4.0,GD,14.0,0,,21077.0,,0.0,0.0,
1221,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,179.5,0.83,179.5,0.91,15.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,10.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,2.0,4.0,70.0,82.4,71.0,86.0,0.0,#679FEA,1,3.0,GD,55.0,0,,21077.0,,0.0,0.0,
1222,44.0,5.0,第4节,第4节,15.5,0.87,-15.5,0.87,179.5,0.83,179.5,0.91,15.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,10.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,3.0,4.0,70.0,82.4,71.0,86.0,0.0,#679FEA,1,3.0,GD,55.0,0,,11086.0,,0.0,0.0,
1223,44.0,5.0,第4节,第4节,15.5,0.8,-15.5,0.95,179.5,0.83,179.5,0.91,15.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,,1.0,10.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,3.0,4.0,70.0,82.4,71.0,86.0,1.0,#679FEA,1,3.0,GD,55.0,0,,21077.0,,0.0,0.0,
1224,44.0,5.0,第4节,第4节,15.5,0.91,-14.5,0.83,179.5,0.83,179.5,0.91,-14.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,1:2,1.0,10.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,3.0,4.0,70.0,82.4,71.0,86.0,1.0,#679FEA,1,3.0,GD,55.0,0,,21078.0,,0.0,0.0,
1225,44.0,5.0,第4节,第4节,14.5,0.91,-14.5,0.83,179.5,0.83,179.5,0.91,14.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,1:2,1.0,10.0,9.0,25.0,15.0,7.0,14.0,3.0,3.0,3.0,4.0,70.0,82.4,71.0,86.0,0.0,#679FEA,1,3.0,GD,55.0,0,,21078.0,,0.0,0.0,
1226,44.0,5.0,第4节,第4节,14.5,0.91,-14.5,0.83,179.5,0.83,179.5,0.91,14.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,1:2,1.0,10.0,9.0,25.0,15.0,7.0,15.0,3.0,3.0,3.0,4.0,70.0,83.3,71.0,72.0,0.0,#679FEA,1,3.0,GD,55.0,0,,21079.0,,0.0,0.0,"0.80,0.50"
1227,44.0,5.0,第4节,第4节,14.5,0.91,-14.5,0.83,179.5,0.83,179.5,0.91,14.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,4.0,9303540.0,2:2,1.0,10.0,9.0,25.0,15.0,7.0,15.0,3.0,3.0,3.0,4.0,70.0,83.3,72.0,86.0,0.0,#679FEA,1,3.0,GD,55.0,0,,21078.0,,0.0,0.0,"0.80,0.50"
