,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,NA,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
1114,44.0,5.0,第4节,第4节,-47.5,0.83,47.5,0.83,169.5,0.83,169.5,0.83,-47.5,4.0,湄公猛龙,,1.0,7.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,49.0,0.0,1.0,6.0,GD,19.0,1.0,20180707050552.0,11077.0,0.0,0.0
1115,44.0,5.0,第4节,第4节,-47.5,0.83,48.5,0.83,169.5,0.83,169.5,0.83,48.5,4.0,湄公猛龙,,1.0,7.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,49.0,0.0,1.0,6.0,GD,19.0,1.0,20180707050552.0,21077.0,0.0,0.0
1116,44.0,5.0,第4节,第4节,-48.5,0.83,48.5,0.83,169.5,0.83,168.5,0.83,-48.5,4.0,湄公猛龙,,1.0,7.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,49.0,0.0,1.0,6.0,GD,19.0,1.0,20180707050552.0,21077.0,0.0,0.0
1117,44.0,5.0,第4节,第4节,-48.5,0.83,48.5,0.83,168.5,0.83,168.5,0.83,168.5,4.0,湄公猛龙,,1.0,7.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,49.0,0.0,1.0,6.0,GD,19.0,1.0,20180707050552.0,21077.0,0.0,0.0
1118,44.0,5.0,第4节,第4节,-48.5,0.83,48.5,0.83,168.5,0.83,168.5,0.83,168.5,4.0,湄公猛龙,,1.0,7.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,49.0,0.0,1.0,6.0,GD,19.0,1.0,20180707050554.0,21077.0,0.0,0.0
1119,44.0,5.0,第4节,第4节,-48.5,0.8,47.5,0.87,168.5,0.83,168.5,0.83,47.5,4.0,湄公猛龙,,1.0,7.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,49.0,0.0,1.0,6.0,GD,19.0,1.0,20180707050554.0,21077.0,0.0,0.0
1120,44.0,5.0,第4节,第4节,-47.5,0.8,47.5,0.87,168.5,0.83,168.5,0.83,-47.5,4.0,湄公猛龙,,1.0,7.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,49.0,0.0,1.0,6.0,GD,19.0,1.0,20180707050554.0,11077.0,0.0,0.0
1121,44.0,5.0,第4节,第4节,-47.5,0.8,46.5,0.87,168.5,0.83,168.5,0.83,46.5,4.0,湄公猛龙,,1.0,7.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,49.0,0.0,1.0,6.0,GD,19.0,1.0,20180707050554.0,11077.0,0.0,0.0
1122,44.0,5.0,第4节,第4节,-46.5,0.8,46.5,0.87,168.5,0.83,167.5,0.83,-46.5,4.0,湄公猛龙,,1.0,7.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,49.0,0.0,1.0,6.0,GD,19.0,1.0,20180707050554.0,11077.0,0.0,0.0
1123,44.0,5.0,第4节,第4节,-46.5,0.8,46.5,0.87,167.5,0.83,167.5,0.83,167.5,4.0,湄公猛龙,,1.0,7.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,49.0,0.0,1.0,6.0,GD,19.0,1.0,20180707050554.0,11077.0,0.0,0.0
1124,44.0,5.0,第4节,第4节,-46.5,0.8,46.5,0.87,167.5,0.83,167.5,0.83,167.5,4.0,湄公猛龙,,1.0,7.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,49.0,0.0,1.0,6.0,GD,3.0,1.0,20180707050607.0,11077.0,0.0,0.0
1125,44.0,5.0,第4节,第4节,-46.5,0.8,46.5,0.87,167.5,0.83,167.5,0.83,167.5,4.0,湄公猛龙,,1.0,7.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,49.0,0.0,1.0,6.0,GD,3.0,1.0,20180707050607.0,11077.0,0.0,0.0
1126,44.0,5.0,第4节,第4节,-46.5,0.8,46.5,0.87,167.5,0.83,167.5,0.83,167.5,4.0,湄公猛龙,,1.0,7.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,49.0,0.0,1.0,6.0,GD,3.0,1.0,20180707050609.0,11077.0,0.0,0.0
1127,44.0,5.0,第4节,第4节,-46.5,0.8,46.5,0.87,167.5,0.83,167.5,0.83,167.5,4.0,湄公猛龙,,1.0,7.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,49.0,0.0,1.0,6.0,GD,3.0,1.0,20180707050609.0,11077.0,0.0,0.0
1128,44.0,5.0,第4节,第4节,-46.5,0.8,46.5,0.87,167.5,0.83,167.5,0.83,167.5,4.0,湄公猛龙,,1.0,7.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,49.0,0.0,1.0,5.0,GD,54.0,1.0,20180707050616.0,11077.0,0.0,0.0
1129,44.0,5.0,第4节,第4节,-46.5,0.8,46.5,0.87,167.5,0.83,167.5,0.83,167.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,52.0,49.0,0.0,1.0,5.0,GD,54.0,1.0,20180707050616.0,11075.0,0.0,0.0
1130,44.0,5.0,第4节,第4节,-46.5,0.8,46.5,0.87,167.5,0.83,167.5,0.83,167.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,54.0,1.0,20180707050616.0,21077.0,0.0,0.0
1131,44.0,5.0,第4节,第4节,-46.5,0.8,44.5,0.87,167.5,0.83,167.5,0.83,44.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,54.0,1.0,20180707050616.0,21077.0,0.0,0.0
1132,44.0,5.0,第4节,第4节,-44.5,0.8,44.5,0.87,167.5,0.83,169.5,0.71,-44.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,54.0,1.0,20180707050616.0,21077.0,0.0,0.0
1133,44.0,5.0,第4节,第4节,-44.5,0.8,44.5,0.87,169.5,1.0,169.5,0.71,169.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,54.0,1.0,20180707050616.0,21077.0,0.0,0.0
1134,44.0,5.0,第4节,第4节,-44.5,0.8,44.5,0.87,169.5,1.0,169.5,0.71,169.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,53.0,1.0,20180707050618.0,21077.0,0.0,0.0
1135,44.0,5.0,第4节,第4节,-44.5,0.83,44.5,0.83,169.5,1.0,169.5,0.71,169.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,53.0,1.0,20180707050618.0,21077.0,0.0,0.0
1136,44.0,5.0,第4节,第4节,-44.5,0.83,44.5,0.83,169.5,1.0,169.5,0.71,169.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,36.0,1.0,20180707050634.0,21077.0,0.0,0.0
1137,44.0,5.0,第4节,第4节,-44.5,0.83,43.5,0.83,169.5,1.0,169.5,0.71,43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,36.0,1.0,20180707050634.0,11077.0,0.0,0.0
1138,44.0,5.0,第4节,第4节,-43.5,0.83,43.5,0.83,169.5,1.0,169.5,0.71,-43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,32.0,1.0,20180707050639.0,11077.0,0.0,0.0
1139,44.0,5.0,第4节,第4节,-43.5,0.83,43.5,0.83,169.5,1.0,169.5,0.71,-43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,32.0,1.0,20180707050639.0,21077.0,0.0,0.0
1140,44.0,5.0,第4节,第4节,-43.5,0.83,43.5,0.83,169.5,1.0,169.5,0.71,-43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,23.0,1.0,20180707050647.0,21077.0,0.0,0.0
1141,44.0,5.0,第4节,第4节,-43.5,0.83,44.5,0.83,169.5,1.0,169.5,0.71,44.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,23.0,1.0,20180707050647.0,21077.0,0.0,0.0
1142,44.0,5.0,第4节,第4节,-44.5,0.83,44.5,0.83,169.5,1.0,169.5,0.71,-44.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,23.0,1.0,20180707050649.0,21077.0,0.0,0.0
1143,44.0,5.0,第4节,第4节,-44.5,0.83,44.5,0.83,169.5,1.0,169.5,0.71,-44.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,23.0,0.0,20180707050649.0,21077.0,0.0,0.0
1144,44.0,5.0,第4节,第4节,-44.5,0.83,44.5,0.83,169.5,1.0,169.5,0.71,-44.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,13.0,0.0,20180707050658.0,21077.0,0.0,0.0
1145,44.0,5.0,第4节,第4节,-44.5,0.91,44.5,0.77,169.5,1.0,169.5,0.71,-44.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,13.0,1.0,20180707050658.0,21077.0,0.0,0.0
1146,44.0,5.0,第4节,第4节,-44.5,0.91,44.5,0.77,169.5,1.0,169.5,0.71,-44.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,13.0,1.0,20180707050710.0,21077.0,0.0,0.0
1147,44.0,5.0,第4节,第4节,-44.5,0.91,44.5,0.77,169.5,1.0,169.5,0.71,-44.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,13.0,1.0,20180707050710.0,21077.0,0.0,0.0
1148,44.0,5.0,第4节,第4节,-44.5,0.91,44.5,0.77,169.5,1.0,169.5,0.71,-44.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,13.0,1.0,20180707050711.0,21077.0,0.0,0.0
1149,44.0,5.0,第4节,第4节,-44.5,0.8,42.5,0.87,169.5,1.0,169.5,0.71,42.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,13.0,1.0,20180707050711.0,11077.0,0.0,0.0
1150,44.0,5.0,第4节,第4节,-42.5,0.8,42.5,0.87,169.5,1.0,169.5,0.71,-42.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,5.0,1.0,20180707050718.0,11077.0,0.0,0.0
1151,44.0,5.0,第4节,第4节,-42.5,0.83,43.5,0.83,169.5,1.0,169.5,0.71,43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,5.0,GD,5.0,1.0,20180707050718.0,21077.0,0.0,0.0
1152,44.0,5.0,第4节,第4节,-43.5,0.83,43.5,0.83,169.5,1.0,169.5,0.71,-43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,3.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,4.0,GD,58.0,0.0,20180707050725.0,21077.0,0.0,0.0
1153,44.0,5.0,第4节,第4节,-43.5,0.83,43.5,0.83,169.5,1.0,169.5,0.71,-43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,4.0,GD,58.0,0.0,20180707050725.0,21081.0,0.0,0.0
1154,44.0,5.0,第4节,第4节,-43.5,0.83,43.5,0.83,169.5,1.0,169.5,0.71,-43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,4.0,GD,58.0,1.0,20180707050848.0,21081.0,0.0,0.0
1155,44.0,5.0,第4节,第4节,-43.5,0.83,42.5,0.83,169.5,1.0,169.5,0.71,42.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,4.0,GD,58.0,1.0,20180707050848.0,21081.0,0.0,0.0
1156,44.0,5.0,第4节,第4节,-42.5,0.83,42.5,0.83,169.5,1.0,169.5,0.71,-42.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,4.0,GD,37.0,1.0,20180707050909.0,11077.0,0.0,0.0
1157,44.0,5.0,第4节,第4节,-42.5,0.77,42.5,0.91,169.5,1.0,169.5,0.71,-42.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,4.0,GD,37.0,1.0,20180707050909.0,21077.0,0.0,0.0
1158,44.0,5.0,第4节,第4节,-42.5,0.77,42.5,0.91,169.5,1.0,169.5,0.71,-42.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,31.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,92.0,52.0,0.0,1.0,4.0,GD,37.0,1.0,20180707050913.0,21077.0,0.0,0.0
1159,44.0,5.0,第4节,第4节,-42.5,0.77,42.5,0.91,169.5,1.0,169.5,0.71,-42.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,92.0,94.0,0.0,1.0,4.0,GD,37.0,1.0,20180707050913.0,21074.0,0.0,0.0
1160,44.0,5.0,第4节,第4节,-42.5,0.77,42.5,0.91,169.5,1.0,169.5,0.71,-42.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,4.0,GD,37.0,1.0,20180707050913.0,11077.0,0.0,0.0
1161,44.0,5.0,第4节,第4节,-42.5,0.8,43.5,0.87,169.5,1.0,169.5,0.71,43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,4.0,GD,37.0,1.0,20180707050913.0,11077.0,0.0,0.0
1162,44.0,5.0,第4节,第4节,-43.5,0.8,43.5,0.87,169.5,1.0,169.5,0.71,-43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,4.0,GD,22.0,1.0,20180707050924.0,11077.0,0.0,0.0
1163,44.0,5.0,第4节,第4节,-43.5,0.8,43.5,0.87,169.5,1.0,169.5,0.71,-43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,4.0,GD,22.0,1.0,20180707050924.0,11077.0,0.0,0.0
1164,44.0,5.0,第4节,第4节,-43.5,0.8,43.5,0.87,169.5,1.0,169.5,0.71,-43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,4.0,GD,21.0,1.0,20180707050925.0,11077.0,0.0,0.0
1165,44.0,5.0,第4节,第4节,-43.5,0.8,43.5,0.87,169.5,1.0,169.5,0.71,-43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,4.0,GD,21.0,0.0,20180707050925.0,11077.0,0.0,0.0
1166,44.0,5.0,第4节,第4节,-43.5,0.8,43.5,0.87,169.5,1.0,169.5,0.71,-43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,4.0,GD,14.0,0.0,20180707050932.0,11077.0,0.0,0.0
1167,44.0,5.0,第4节,第4节,-43.5,0.8,43.5,0.87,169.5,1.0,169.5,0.71,-43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,4.0,GD,14.0,1.0,20180707050932.0,11077.0,0.0,0.0
1168,44.0,5.0,第4节,第4节,-43.5,0.8,43.5,0.87,169.5,1.0,169.5,0.71,-43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,4.0,GD,14.0,1.0,20180707050946.0,11077.0,0.0,0.0
1169,44.0,5.0,第4节,第4节,-43.5,0.83,44.5,0.83,169.5,1.0,169.5,0.71,44.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,4.0,GD,14.0,1.0,20180707050946.0,11077.0,0.0,0.0
1170,44.0,5.0,第4节,第4节,-44.5,0.83,44.5,0.83,169.5,1.0,169.5,0.71,-44.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,4.0,GD,5.0,0.0,20180707050954.0,21077.0,0.0,0.0
1171,44.0,5.0,第4节,第4节,-44.5,0.83,43.5,0.83,169.5,1.0,169.5,0.71,43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,4.0,GD,5.0,0.0,20180707050954.0,21077.0,0.0,0.0
1172,44.0,5.0,第4节,第4节,-43.5,0.83,43.5,0.83,169.5,1.0,169.5,0.71,-43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,4.0,GD,4.0,1.0,20180707051004.0,21077.0,0.0,0.0
1173,44.0,5.0,第4节,第4节,-43.5,0.83,43.5,0.83,169.5,1.0,169.5,0.71,-43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,4.0,GD,4.0,1.0,20180707051004.0,11077.0,0.0,0.0
1174,44.0,5.0,第4节,第4节,-43.5,0.83,43.5,0.83,169.5,1.0,169.5,0.71,-43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,3.0,GD,52.0,1.0,20180707051017.0,11077.0,0.0,0.0
1175,44.0,5.0,第4节,第4节,-43.5,0.83,44.5,0.83,169.5,1.0,169.5,0.71,44.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,3.0,GD,52.0,1.0,20180707051017.0,21077.0,0.0,0.0
1176,44.0,5.0,第4节,第4节,-44.5,0.83,44.5,0.83,169.5,1.0,169.5,0.71,-44.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,3.0,GD,52.0,1.0,20180707051019.0,21077.0,0.0,0.0
1177,44.0,5.0,第4节,第4节,-44.5,0.83,43.5,0.83,169.5,1.0,169.5,0.71,43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,3.0,GD,52.0,1.0,20180707051019.0,11077.0,0.0,0.0
1178,44.0,5.0,第4节,第4节,-43.5,0.83,43.5,0.83,169.5,1.0,169.5,0.71,-43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,3.0,GD,46.0,1.0,20180707051023.0,11077.0,0.0,0.0
1179,44.0,5.0,第4节,第4节,-43.5,0.83,43.5,0.83,169.5,1.0,169.5,0.71,-43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,3.0,GD,46.0,1.0,20180707051023.0,11077.0,0.0,0.0
1180,44.0,5.0,第4节,第4节,-43.5,0.83,43.5,0.83,169.5,1.0,169.5,0.71,-43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,3.0,GD,46.0,1.0,20180707051025.0,11077.0,0.0,0.0
1181,44.0,5.0,第4节,第4节,-43.5,0.83,43.5,0.83,169.5,1.0,169.5,0.71,-43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,3.0,GD,46.0,1.0,20180707051025.0,11077.0,0.0,0.0
1182,44.0,5.0,第4节,第4节,-43.5,0.83,43.5,0.83,169.5,1.0,169.5,0.71,-43.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,3.0,GD,33.0,1.0,20180707051036.0,11077.0,0.0,0.0
1183,44.0,5.0,第4节,第4节,-43.5,0.87,44.5,0.8,169.5,1.0,169.5,0.71,44.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,0.0,1.0,3.0,GD,33.0,1.0,20180707051036.0,21077.0,0.0,0.0
1184,44.0,5.0,第4节,第4节,-44.5,0.87,44.5,0.8,169.5,1.0,169.5,0.71,-44.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,32.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,96.0,0.0,1.0,3.0,GD,29.0,1.0,20180707051040.0,21077.0,0.0,0.0
1185,44.0,5.0,第4节,第4节,-44.5,0.87,44.5,0.8,169.5,1.0,169.5,0.71,-44.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,33.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,96.0,0.0,1.0,3.0,GD,29.0,1.0,20180707051040.0,21074.0,0.0,0.0
1186,44.0,5.0,第4节,第4节,-44.5,0.87,44.5,0.8,169.5,1.0,169.5,0.71,-44.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,33.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,96.0,52.0,0.0,1.0,3.0,GD,29.0,1.0,20180707051040.0,11077.0,0.0,0.0
1187,44.0,5.0,第4节,第4节,-44.5,0.91,45.5,0.77,169.5,1.0,169.5,0.71,45.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,33.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,96.0,52.0,0.0,1.0,3.0,GD,29.0,1.0,20180707051040.0,11077.0,0.0,0.0
1188,44.0,5.0,第4节,第4节,-45.5,0.91,45.5,0.77,169.5,1.0,169.5,0.71,-45.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,33.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,96.0,52.0,0.0,1.0,3.0,GD,29.0,1.0,20180707051042.0,11077.0,0.0,0.0
1189,44.0,5.0,第4节,第4节,-45.5,0.91,45.5,0.77,169.5,1.0,169.5,0.71,-45.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,33.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,96.0,52.0,0.0,1.0,3.0,GD,29.0,0.0,20180707051042.0,11077.0,0.0,0.0
1190,44.0,5.0,第4节,第4节,-45.5,0.91,45.5,0.77,169.5,1.0,169.5,0.71,-45.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,33.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,96.0,52.0,0.0,1.0,3.0,GD,26.0,0.0,20180707051043.0,11077.0,0.0,0.0
1191,44.0,5.0,第4节,第4节,-45.5,0.91,45.5,0.77,169.5,1.0,169.5,0.71,-45.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,33.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,96.0,52.0,1.0,1.0,3.0,GD,26.0,0.0,20180707051043.0,11077.0,0.0,0.0
1192,44.0,5.0,第4节,第4节,-45.5,0.91,45.5,0.77,169.5,1.0,169.5,0.71,-45.5,4.0,湄公猛龙,,1.0,8.0,9.0,10.0,33.0,4.0,5.0,4.0,2.0,1.0,0.0,100.0,50.0,94.0,52.0,1.0,1.0,3.0,GD,26.0,0.0,20180707051043.0,11077.0,0.0,0.0
